Date,Open,High,Low,Close,Volume,Dividends,StockSplits,Ticker
2024-11-12 05:00:00+00:00,6003.60009765625,6009.919922,5960.080078,5983.990234,4243400000,0,0,^GSPC
2024-11-13 05:00:00+00:00,5985.75,6008.18994140625,5965.910156,5985.3798828125,4220180000,0,0,^GSPC
2024-11-14 05:00:00+00:00,5989.68017578125,5993.8798828125,5942.27978515625,5949.169922,4184570000,0,0,^GSPC
2024-11-15 05:00:00+00:00,5912.7900390625,5915.31982421875,5853.009766,5870.6201171875,4590960000,0,0,^GSPC
2024-11-18 05:00:00+00:00,5874.169922,5908.1201171875,5865.9501953125,5893.6201171875,3983860000,0,0,^GSPC
2024-11-19 05:00:00+00:00,5870.0498046875,5923.509766,5855.2900390625,5916.97998046875,4036940000,0,0,^GSPC
2024-11-20 05:00:00+00:00,5914.339844,5920.669922,5860.56005859375,5917.10986328125,3772620000,0,0,^GSPC
2024-11-21 05:00:00+00:00,5940.580078,5963.31982421875,5887.259766,5948.7099609375,4230120000,0,0,^GSPC
2024-11-22 05:00:00+00:00,5944.35986328125,5972.89990234375,5944.35986328125,5969.339844,4141420000,0,0,^GSPC
2024-11-25 05:00:00+00:00,5992.27978515625,6020.75,5963.910156,5987.3701171875,5633150000,0,0,^GSPC
2024-11-26 05:00:00+00:00,6000.02978515625,6025.419922,5992.27001953125,6021.6298828125,3835170000,0,0,^GSPC
2024-11-27 05:00:00+00:00,6014.10986328125,6020.160156,5984.8701171875,5998.740234,3363340000,0,0,^GSPC
2024-11-29 05:00:00+00:00,6003.97998046875,6044.169922,6003.97998046875,6032.3798828125,2444420000,0,0,^GSPC
2024-12-02 05:00:00+00:00,6040.10986328125,6053.580078,6035.330078,6047.14990234375,4412470000,0,0,^GSPC
2024-12-03 05:00:00+00:00,6042.97021484375,6052.06982421875,6033.39013671875,6049.8798828125,4095000000,0,0,^GSPC
2024-12-04 05:00:00+00:00,6069.39013671875,6089.839844,6061.06005859375,6086.490234,4003390000,0,0,^GSPC
2024-12-05 05:00:00+00:00,6089.02978515625,6094.5498046875,6072.89990234375,6075.10986328125,4212020000,0,0,^GSPC
2024-12-06 05:00:00+00:00,6081.3798828125,6099.97021484375,6079.97998046875,6090.27001953125,3924830000,0,0,^GSPC
2024-12-09 05:00:00+00:00,6083.009766,6088.509766,6048.6298828125,6052.85009765625,4556460000,0,0,^GSPC
2024-12-10 05:00:00+00:00,6057.589844,6065.39990234375,6029.89013671875,6034.910156,4048410000,0,0,^GSPC
2024-12-11 05:00:00+00:00,6060.14990234375,6092.589844,6060.14990234375,6084.18994140625,4269950000,0,0,^GSPC
2024-12-12 05:00:00+00:00,6074.2900390625,6079.68017578125,6051.25,6051.25,3678010000,0,0,^GSPC
2024-12-13 05:00:00+00:00,6068.169922,6078.580078,6035.77001953125,6051.089844,3584960000,0,0,^GSPC
2024-12-16 05:00:00+00:00,6063.7900390625,6085.18994140625,6059.14013671875,6074.080078,4391100000,0,0,^GSPC
2024-12-17 05:00:00+00:00,6052.5498046875,6057.68017578125,6035.18994140625,6050.60986328125,4544500000,0,0,^GSPC
2024-12-18 05:00:00+00:00,6047.64990234375,6070.669922,5867.7900390625,5872.160156,5246960000,0,0,^GSPC
2024-12-19 05:00:00+00:00,5912.7099609375,5935.52001953125,5866.06982421875,5867.080078,3217378000,0,0,^GSPC
2024-12-20 05:00:00+00:00,5842,5982.06005859375,5832.2998046875,5930.85009765625,8223220000,0,0,^GSPC
2024-12-23 05:00:00+00:00,5940.25,5978.25,5902.56982421875,5974.06982421875,2311068000,0,0,^GSPC
2024-12-24 05:00:00+00:00,5984.6298828125,6040.10009765625,5981.43994140625,6040.0400390625,1757720000,0,0,^GSPC
2024-12-26 05:00:00+00:00,6024.97021484375,6049.75,6007.3701171875,6037.589844,2904530000,0,0,^GSPC
2024-12-27 05:00:00+00:00,6006.169922,6006.169922,5932.9501953125,5970.839844,3159610000,0,0,^GSPC
2025-01-02 05:00:00+00:00,5903.259766,5935.089844,5829.52978515625,5868.5498046875,2210071000,0,0,^GSPC
2025-01-03 05:00:00+00:00,5891.06982421875,5949.339844,5888.660156,5942.47021484375,2190353000,0,0,^GSPC
